_ or # or i or ' or r or N produce <eos>	erm erm erm erm erm erm # '	1 3 5 7 9 10 11 11 12
k and M and e and Y and L produce <eos>	erm erm erm erm erm L e k M Y	1 3 5 7 8 9 9 9 9 9 10
X or F or 7 or p or A or D or % produce <eos>	erm erm erm erm erm erm erm %	1 3 5 7 9 11 12 13 14
not 7 and C and not P and not { and not Q and not ] and not ] produce <eos>	erm erm erm erm erm erm erm 3 C @ M F ! x	2 4 7 10 13 16 18 19 19 19 19 19 19 19 20
not y and / and x and not } and G and j produce <eos>	erm erm erm erm erm erm l / x 8 G j	2 4 6 9 11 12 13 13 13 13 13 13 14
. and @ and * and p and n and 7 verify n f * > 9 7 b t @ p . ` 7 <eos>	erm erm erm erm erm erm erm yes	1 3 5 7 9 10 11 24 25
d or = or P or t or @ or > or & produce <eos>	erm erm erm erm erm erm erm @ = >	1 3 5 7 9 11 12 13 13 13 14
\ or N or J or W or v verify = ] <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 11 12
0 verify ~ F <eos>	erm erm no	0 1 3 4
( and C and g and a and t and $ produce <eos>	erm erm erm erm erm erm ( a $ t C g	1 3 5 7 9 10 11 11 11 11 11 11 12
o or W or C or J or \ produce <eos>	erm erm erm erm erm C J	1 3 5 7 8 9 9 10
not 2 and not G and not G and a and | and M produce <eos>	erm erm erm erm erm erm [ A l a | M	2 5 8 10 12 13 14 14 14 14 14 14 15
^ verify @ | p <eos>	erm erm no	0 1 4 5
- and % and 7 and 0 and : and K and A produce <eos>	erm erm erm erm erm erm erm 0 : K - A 7 %	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
q and } and not ) and not | and not _ produce <eos>	erm erm erm erm erm q } Z x u	1 3 6 9 11 12 12 12 12 12 13
H or ~ or O or 4 or o produce <eos>	erm erm erm erm erm 4 ~ H o O	1 3 5 7 8 9 9 9 9 9 10
f verify J A H o 3 R * <eos>	erm erm no	0 1 8 9
~ and X and _ and / and > produce <eos>	erm erm erm erm erm / X > _ ~	1 3 5 7 8 9 9 9 9 9 10
s and ] and G and Y and { and ] and < produce <eos>	erm erm erm erm erm erm erm ] G { ] < s Y	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
. or o or x or 0 or f or { or d verify I o [ i . { f x <eos>	erm erm erm erm erm erm erm erm yes	1 3 5 7 9 11 12 13 21 22
P and s and 2 and K and # and d produce <eos>	erm erm erm erm erm erm P # K s d 2	1 3 5 7 9 10 11 11 11 11 11 11 12
D and not | and b and e and { produce <eos>	erm erm erm erm erm D ? b e {	1 4 6 8 9 10 10 10 10 10 11
0 or * or Y or b or ] or } or t produce <eos>	erm erm erm erm erm erm erm ] t 0 b Y * }	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
B and p and not 3 and not " and not 3 and not : produce <eos>	erm erm erm erm erm erm B p / _ l B	1 3 6 9 12 14 15 15 15 15 15 15 16
not C and not y and not ` and % and not # and not y and not 0 produce <eos>	erm erm erm erm erm erm erm _ } " % p * 3	2 5 8 10 13 16 18 19 19 19 19 19 19 19 20
not a and not * and not U and not R and not k and p and not Y verify , 1 < c O V p W h , # R Y U a * k <eos>	erm erm erm erm erm erm erm erm no	2 5 8 11 14 16 18 19 36 37
i or s or j or l or - verify s - j i l <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 14 15
g or Z or u or K or % produce <eos>	erm erm erm erm erm % K u	1 3 5 7 8 9 9 9 10
m or n or z or P or H produce <eos>	erm erm erm erm erm H	1 3 5 7 8 9 10
" and O and not b and not t and 1 and d verify " , 9 1 P O S ? N d h <eos>	erm erm erm erm erm erm erm yes	1 3 6 9 11 12 13 24 25
_ or r or M or k or A verify k M k o ? r <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 15 16
not r and s and + and not 9 and e and not ? and B verify 5 1 ^ - j n 9 ? r <eos>	erm erm erm erm erm erm erm erm no	2 4 6 9 11 14 15 16 25 26
} or X or R or o or 5 verify r 5 } F R 2 <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 15 16
? and c and 4 and not [ and i and not 2 and not t verify H k i G b c 4 / ? <eos>	erm erm erm erm erm erm erm erm yes	1 3 5 8 10 13 15 16 25 26
0 or ~ or I or e or v verify l < T % e ~ g } a <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 18 19
% and J and 6 and P and e verify J V l & P 6 % e <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 17 18
c verify K A a <eos>	erm erm no	0 1 4 5
# and 9 and v and u and m and W verify m o W X ~ , # v 9 = u <eos>	erm erm erm erm erm erm erm yes	1 3 5 7 9 10 11 22 23
~ and M and - and ] and & produce <eos>	erm erm erm erm erm M - ] & ~	1 3 5 7 8 9 9 9 9 9 10
not Y and ~ and not 3 and not 3 and not 6 and not V and not 7 produce <eos>	erm erm erm erm erm erm erm d ~ } p & P E	2 4 7 10 13 16 18 19 19 19 19 19 19 19 20
not o and P and z and | and not Y and not . and not \ produce <eos>	erm erm erm erm erm erm erm G P z | A 8 d	2 4 6 8 11 14 16 17 17 17 17 17 17 17 18
A and J and j and E and ] and h verify E 0 A ] h / J j ~ F T <eos>	erm erm erm erm erm erm erm yes	1 3 5 7 9 10 11 22 23
{ and ~ and ( and ( and + and y and R produce <eos>	erm erm erm erm erm erm erm y ~ R { ( + (	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
o and . and J and ~ and q and j and " verify V R | Z ' <eos>	erm erm erm erm erm erm erm erm no	1 3 5 7 9 11 12 13 18 19
Y verify D <eos>	erm erm no	0 1 2 3
x or V or V or r or 0 or v produce <eos>	erm erm erm erm erm erm 0 r V x V	1 3 5 7 9 10 11 11 11 11 11 12
B and 1 and + and p and r and ~ and h produce <eos>	erm erm erm erm erm erm erm B r 1 + p ~ h	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
[ verify D 5 R C H Q 3 <eos>	erm erm no	0 1 8 9
y verify U <eos>	erm erm no	0 1 2 3
not @ and 5 and not k and r and not ? and not p and f produce <eos>	erm erm erm erm erm erm erm t 5 y r l a f	2 4 7 9 12 15 16 17 17 17 17 17 17 17 18
L and I and i and O and [ produce <eos>	erm erm erm erm erm O i [ L I	1 3 5 7 8 9 9 9 9 9 10
# and * and c and U and g and P and w produce <eos>	erm erm erm erm erm erm erm U P w # * g c	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
t and d and 3 and A and k produce <eos>	erm erm erm erm erm d k t A 3	1 3 5 7 8 9 9 9 9 9 10
F and B and G and } and W produce <eos>	erm erm erm erm erm W B F G }	1 3 5 7 8 9 9 9 9 9 10
y and Y and & and ; and & and P and T produce <eos>	erm erm erm erm erm erm erm T ; Y y & P &	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
Z or < or = or = or 9 produce <eos>	erm erm erm erm erm = < =	1 3 5 7 8 9 9 9 10
not f and not > and not n and < and } and not G produce <eos>	erm erm erm erm erm erm M . = < } Q	2 5 8 10 12 14 15 15 15 15 15 15 16
n or l or K or d or 0 or F produce <eos>	erm erm erm erm erm erm 0 l K n F	1 3 5 7 9 10 11 11 11 11 11 12
@ or = or ` or u or Q verify 4 j 9 ` - = <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 15 16
. verify t E _ d . i 8 <eos>	erm erm yes	0 1 8 9
? verify + <eos>	erm erm no	0 1 2 3
: or ; or L or e or _ or ) or a produce <eos>	erm erm erm erm erm erm erm _ ) ; : L	1 3 5 7 9 11 12 13 13 13 13 13 14
? and 9 and $ and z and a produce <eos>	erm erm erm erm erm $ z a 9 ?	1 3 5 7 8 9 9 9 9 9 10
s and L and w and not X and not 2 and Z and not $ verify A _ S 5 ! X $ 2 <eos>	erm erm erm erm erm erm erm erm no	1 3 5 8 11 13 15 16 24 25
F and Q and | and W and not g verify K V g # A U & B g <eos>	erm erm erm erm erm erm no	1 3 5 7 9 10 19 20
) or k or 0 or u or f or 2 or V produce <eos>	erm erm erm erm erm erm erm 2 u f V )	1 3 5 7 9 11 12 13 13 13 13 13 14
- or k or u or V or 4 or E produce <eos>	erm erm erm erm erm erm V u 4 k -	1 3 5 7 9 10 11 11 11 11 11 12
z or 3 or 2 or 1 or u or ( or D produce <eos>	erm erm erm erm erm erm erm 2 D 1 z ( 3 u	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
A or J or Y or C or B or S or g produce <eos>	erm erm erm erm erm erm erm A C g S Y	1 3 5 7 9 11 12 13 13 13 13 13 14
V verify V u U & w E x <eos>	erm erm yes	0 1 8 9
2 and J and = and / and | and n and b produce <eos>	erm erm erm erm erm erm erm n / 2 = | b J	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
f and l and < and 3 and } and Q verify s <eos>	erm erm erm erm erm erm erm no	1 3 5 7 9 10 11 12 13
o or _ or a or $ or > produce <eos>	erm erm erm erm erm $	1 3 5 7 8 9 10
} or # or y or > or c verify + w J O # <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 14 15
^ verify . F z f X o N <eos>	erm erm no	0 1 8 9
not # and not U and not W and not $ and G and not C produce <eos>	erm erm erm erm erm erm 3 6 x F G R	2 5 8 11 13 15 16 16 16 16 16 16 17
not w and not I and not R and ( and not 6 produce <eos>	erm erm erm erm erm Y v N ( `	2 5 8 10 12 13 13 13 13 13 14
" or 1 or w or [ or , verify , " F < [ V w <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 16 17
k or ) or @ or ) or P produce <eos>	erm erm erm erm erm @	1 3 5 7 8 9 10
Q or Z or s or 3 or p or O produce <eos>	erm erm erm erm erm erm p	1 3 5 7 9 10 11 12
| and ! and / and ' and C and x and % verify S W ) s <eos>	erm erm erm erm erm erm erm erm no	1 3 5 7 9 11 12 13 17 18
H or n or 7 or ( or 1 verify J ( <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 11 12
` and ) and b and t and ) and \ and & produce <eos>	erm erm erm erm erm erm erm ) t b ` & ) \	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
* and l and : and ' and 4 and + and K produce <eos>	erm erm erm erm erm erm erm K ' l + 4 : *	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
7 and z and _ and b and ^ and H and b produce <eos>	erm erm erm erm erm erm erm ^ z b 7 b H _	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
J or , or c or $ or y or x verify S <eos>	erm erm erm erm erm erm erm no	1 3 5 7 9 10 11 12 13
not 2 and not Y and . and not - and not @ produce <eos>	erm erm erm erm erm K g . i $	2 5 7 10 12 13 13 13 13 13 14
V or r or y or U or d or Y or 0 verify y V <eos>	erm erm erm erm erm erm erm erm yes	1 3 5 7 9 11 12 13 15 16
< and N and i and K and % produce <eos>	erm erm erm erm erm % N < K i	1 3 5 7 8 9 9 9 9 9 10
u and not P and - and $ and | and t and U produce <eos>	erm erm erm erm erm erm erm u F - $ | t U	1 4 6 8 10 12 13 14 14 14 14 14 14 14 15
c and % and + and not d and ' and [ and K produce <eos>	erm erm erm erm erm erm erm c % + j ' [ K	1 3 5 8 10 12 13 14 14 14 14 14 14 14 15
M verify 3 > d ! b f , <eos>	erm erm no	0 1 8 9
Y and not I and not e and not K and not s verify + N l a A $ 2 r I K e s <eos>	erm erm erm erm erm erm no	1 4 7 10 12 13 25 26
Q and f and I and " and l and ` produce <eos>	erm erm erm erm erm erm l Q I f ` "	1 3 5 7 9 10 11 11 11 11 11 11 12
" or b or @ or M or G or c produce <eos>	erm erm erm erm erm erm M c @ G b	1 3 5 7 9 10 11 11 11 11 11 12
1 and W and + and h and & verify > <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 10 11
6 and not O and k and not $ and not # verify , { V * # Z ^ Z # $ O <eos>	erm erm erm erm erm erm no	1 4 6 9 11 12 23 24
w or u or : or J or ^ or N or W verify W u ^ N <eos>	erm erm erm erm erm erm erm erm yes	1 3 5 7 9 11 12 13 17 18
not ) and C and not { and A and b and r verify } % r C A b <eos>	erm erm erm erm erm erm erm yes	2 4 7 9 11 12 13 19 20
Q or X or r or 0 or 2 or F verify O ) < 3 * | V <eos>	erm erm erm erm erm erm erm no	1 3 5 7 9 10 11 18 19
_ verify 3 h _ <eos>	erm erm yes	0 1 4 5
S and L and * and c and 5 verify $ 1 Y <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 12 13
k and Q and < and : and = verify = k : Q < <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 14 15
not ' and E and not ] and not u and not & verify ^ 6 E { E G M Z 1 > t <eos>	erm erm erm erm erm erm yes	2 4 7 10 12 13 24 25
I or * or j or > or C produce <eos>	erm erm erm erm erm *	1 3 5 7 8 9 10
s or C or X or ' or x verify x ) K f v ' C q <eos>	erm erm erm erm erm erm yes	1 3 5 7 8 9 17 18
not ? and , and P and ] and not g produce <eos>	erm erm erm erm erm 2 , P ] S	2 4 6 8 10 11 11 11 11 11 12
P and w and L and not c and o and [ and A verify + ' g * b c <eos>	erm erm erm erm erm erm erm erm no	1 3 5 8 10 12 13 14 20 21
~ or * or t or , or 2 or O verify 6 i q G 3 l D <eos>	erm erm erm erm erm erm erm no	1 3 5 7 9 10 11 18 19
h and a and c and - and w produce <eos>	erm erm erm erm erm c a - w h	1 3 5 7 8 9 9 9 9 9 10
H verify f B ' L O H 6 <eos>	erm erm yes	0 1 8 9
n and not W and : and < and not & and not q verify z | p , 4 : q & W <eos>	erm erm erm erm erm erm erm no	1 4 6 8 11 13 14 23 24
$ or 3 or ` or [ or 2 or Z produce <eos>	erm erm erm erm erm erm $ 3	1 3 5 7 9 10 11 11 12
e or f or O or 0 or V or E or " produce <eos>	erm erm erm erm erm erm erm O e " f	1 3 5 7 9 11 12 13 13 13 13 14
not ! and not e and not q and not h and not g and not D and not S verify j ` ] ] @ t ^ <eos>	erm erm erm erm erm erm erm erm yes	2 5 8 11 14 17 19 20 27 28
j verify m r 3 1 <eos>	erm erm no	0 1 5 6
+ or ^ or * or ) or G or - produce <eos>	erm erm erm erm erm erm )	1 3 5 7 9 10 11 12
; or y or l or ? or Z or ' or 8 produce <eos>	erm erm erm erm erm erm erm y l Z ? ;	1 3 5 7 9 11 12 13 13 13 13 13 14
3 or b or ] or $ or j or P produce <eos>	erm erm erm erm erm erm ]	1 3 5 7 9 10 11 12
1 and g and * and _ and $ and B produce <eos>	erm erm erm erm erm erm * g 1 B _ $	1 3 5 7 9 10 11 11 11 11 11 11 12
h and ] and M and | and U and T produce <eos>	erm erm erm erm erm erm | ] U T h M	1 3 5 7 9 10 11 11 11 11 11 11 12
L and K and not r and not 5 and 4 and m produce <eos>	erm erm erm erm erm erm L K ' & 4 m	1 3 6 9 11 12 13 13 13 13 13 13 14
X or F or y or 4 or R produce <eos>	erm erm erm erm erm F y R 4	1 3 5 7 8 9 9 9 9 10
U or R or 3 or 8 or 1 or u or v produce <eos>	erm erm erm erm erm erm erm 1 U v 3 R 8	1 3 5 7 9 11 12 13 13 13 13 13 13 14
U and 5 and % and 0 and 8 produce <eos>	erm erm erm erm erm % 8 U 5 0	1 3 5 7 8 9 9 9 9 9 10
: or j or & or t or - produce <eos>	erm erm erm erm erm j - & t	1 3 5 7 8 9 9 9 9 10
g or b or % or C or # or 5 or X verify H < m \ f K <eos>	erm erm erm erm erm erm erm erm no	1 3 5 7 9 11 12 13 19 20
j or i or % or 7 or * or ' verify ' * j i s 7 % R <eos>	erm erm erm erm erm erm erm yes	1 3 5 7 9 10 11 19 20
g or s or 4 or i or r or " produce <eos>	erm erm erm erm erm erm s i 4 " g	1 3 5 7 9 10 11 11 11 11 11 12
not G and not Y and \ and not / and not Z verify e 1 0 s \ P k j | D u <eos>	erm erm erm erm erm erm yes	2 5 7 10 12 13 24 25
: and L and W and ] and Y and 9 produce <eos>	erm erm erm erm erm erm 9 W : ] L Y	1 3 5 7 9 10 11 11 11 11 11 11 12
not L and not F and m and ! and " and : produce <eos>	erm erm erm erm erm erm 6 S m ! " :	2 5 7 9 11 12 13 13 13 13 13 13 14
! or P or n or { or M or M or , produce <eos>	erm erm erm erm erm erm erm { !	1 3 5 7 9 11 12 13 13 14
s and z and g and w and S produce <eos>	erm erm erm erm erm S w g z s	1 3 5 7 8 9 9 9 9 9 10
& and o and 3 and ` and D produce <eos>	erm erm erm erm erm & 3 o ` D	1 3 5 7 8 9 9 9 9 9 10
& and s and 2 and m and p produce <eos>	erm erm erm erm erm 2 s & m p	1 3 5 7 8 9 9 9 9 9 10
p or _ or z or , or J produce <eos>	erm erm erm erm erm , J z _ p	1 3 5 7 8 9 9 9 9 9 10
W verify , <eos>	erm erm no	0 1 2 3
S verify o h % _ - <eos>	erm erm no	0 1 6 7
Z or G or S or ` or a verify w X G 7 <eos>	erm erm erm erm erm erm no	1 3 5 7 8 9 13 14
n and K and ~ and + and ( and ` and K produce <eos>	erm erm erm erm erm erm erm K K ~ ` n ( +	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
N and not n and < and L and P and L produce <eos>	erm erm erm erm erm erm N e < L P L	1 4 6 8 10 11 12 12 12 12 12 12 13
+ and B and z and } and g and g and ^ produce <eos>	erm erm erm erm erm erm erm + g ^ B } g z	1 3 5 7 9 11 12 13 13 13 13 13 13 13 14
| or d or [ or ( or b or z verify ' 4 \ " ( w 2 <eos>	erm erm erm erm erm erm erm yes	1 3 5 7 9 10 11 18 19
not r and 6 and not G and not S and not a verify 6 B J y W T ? <eos>	erm erm erm erm erm erm yes	2 4 7 10 12 13 20 21
